Fund Holdings as of,"10/Mar/2022"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"3659","NEXON LTD","Communication","Equity","8,177,433.29","0.02","8,177,433.29","350,442.00","23.33","Japan","Tokyo Stock Exchange","JPY"
"SPX","SPIRAX-SARCO ENGINEERING PLC","Industrials","Equity","8,161,359.27","0.02","8,161,359.27","52,571.00","155.24","United Kingdom","London Stock Exchange","GBP"
"TEL","TELENOR","Communication","Equity","8,154,343.45","0.02","8,154,343.45","560,113.00","14.56","Norway","Oslo Bors Asa","NOK"
"9613","NTT DATA CORP","Information Technology","Equity","8,145,847.11","0.02","8,145,847.11","439,160.00","18.55","Japan","Tokyo Stock Exchange","JPY"
"6201","TOYOTA INDUSTRIES CORP","Industrials","Equity","8,130,573.19","0.02","8,130,573.19","120,263.00","67.61","Japan","Tokyo Stock Exchange","JPY"
"FPH","FISHER AND PAYKEL HEALTHCARE CORPO","Health Care","Equity","8,124,358.98","0.02","8,124,358.98","433,721.00","18.73","New Zealand","New Zealand Exchange Ltd","NZD"
"DVA","DAVITA INC","Health Care","Equity","8,123,632.20","0.02","8,123,632.20","72,910.00","111.42","United States","New York Stock Exchange Inc.","USD"
"ASX","ASX LTD","Financials","Equity","8,124,019.21","0.02","8,124,019.21","137,350.00","59.15","Australia","Asx - All Markets","AUD"
"AOS","A O SMITH CORP","Industrials","Equity","8,119,825.61","0.02","8,119,825.61","121,901.00","66.61","United States","New York Stock Exchange Inc.","USD"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","8,071,023.87","0.02","8,071,023.87","118,989.00","67.83","United States","NASDAQ","USD"
"GETI B","GETINGE B","Health Care","Equity","8,055,689.14","0.02","8,055,689.14","232,814.00","34.60","Sweden","Nasdaq Omx Nordic","SEK"
"PSN","PERSIMMON PLC","Consumer Discretionary","Equity","8,021,080.78","0.02","8,021,080.78","288,192.00","27.83","United Kingdom","London Stock Exchange","GBP"
"EPAM","EPAM SYSTEMS INC","Information Technology","Equity","7,999,648.80","0.02","7,999,648.80","42,380.00","188.76","United States","New York Stock Exchange Inc.","USD"
"TELIA","TELIA COMPANY","Communication","Equity","7,978,347.28","0.02","7,978,347.28","2,179,792.00","3.66","Sweden","Nasdaq Omx Nordic","SEK"
"ENT","ENTAIN PLC","Consumer Discretionary","Equity","7,969,182.77","0.02","7,969,182.77","414,344.00","19.23","United Kingdom","London Stock Exchange","GBP"
"RHC","RAMSAY HEALTH CARE LTD","Health Care","Equity","7,952,471.66","0.02","7,952,471.66","176,075.00","45.17","Australia","Asx - All Markets","AUD"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Industrials","Equity","7,918,658.88","0.02","7,918,658.88","152,988.00","51.76","United States","New York Stock Exchange Inc.","USD"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","7,905,995.28","0.02","7,905,995.28","360,018.00","21.96","United States","NASDAQ","USD"
"OC","OWENS CORNING","Industrials","Equity","7,904,809.32","0.02","7,904,809.32","88,878.00","88.94","United States","New York Stock Exchange Inc.","USD"
"RTO","RENTOKIL INITIAL PLC","Industrials","Equity","7,895,374.08","0.02","7,895,374.08","1,293,316.00","6.10","United Kingdom","London Stock Exchange","GBP"
"CABO","CABLE ONE INC","Communication","Equity","7,879,560.83","0.02","7,879,560.83","5,333.00","1,477.51","United States","New York Stock Exchange Inc.","USD"
"DIM","SARTORIUS STEDIM BIOTECH SA","Health Care","Equity","7,882,551.16","0.02","7,882,551.16","22,639.00","348.19","France","Nyse Euronext - Euronext Paris","EUR"
"WBS","WEBSTER FINANCIAL CORP","Financials","Equity","7,827,254.42","0.02","7,827,254.42","142,781.00","54.82","United States","New York Stock Exchange Inc.","USD"
"SRT3","SARTORIUS PREF AG","Health Care","Equity","7,825,512.79","0.02","7,825,512.79","19,894.00","393.36","Germany","Xetra","EUR"
"AENA","AENA SME SA","Industrials","Equity","7,748,915.93","0.02","7,748,915.93","52,758.00","146.88","Spain","Bolsa De Madrid","EUR"
"AGN","AEGON NV","Financials","Equity","7,711,995.16","0.02","7,711,995.16","1,789,602.00","4.31","Netherlands","Euronext Amsterdam","EUR"
"WRK","WESTROCK","Materials","Equity","7,713,091.76","0.02","7,713,091.76","181,016.00","42.61","United States","New York Stock Exchange Inc.","USD"
"LEA","LEAR CORP","Consumer Discretionary","Equity","7,709,747.83","0.02","7,709,747.83","55,799.00","138.17","United States","New York Stock Exchange Inc.","USD"
"TDOC","TELADOC HEALTH INC","Health Care","Equity","7,702,527.36","0.02","7,702,527.36","127,864.00","60.24","United States","New York Stock Exchange Inc.","USD"
"SHL","SONIC HEALTHCARE LTD","Health Care","Equity","7,691,461.21","0.02","7,691,461.21","308,291.00","24.95","Australia","Asx - All Markets","AUD"
"LBTYK","LIBERTY GLOBAL PLC CLASS C","Communication","Equity","7,682,356.04","0.02","7,682,356.04","312,164.00","24.61","United States","NASDAQ","USD"
"WN","GEORGE WESTON LTD","Consumer Staples","Equity","7,671,782.39","0.02","7,671,782.39","62,574.00","122.60","Canada","Toronto Stock Exchange","CAD"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","7,639,765.56","0.02","7,639,765.56","29,844.00","255.99","United States","New York Stock Exchange Inc.","USD"
"6","POWER ASSETS HOLDINGS LTD","Utilities","Equity","7,621,102.19","0.02","7,621,102.19","1,155,365.00","6.60","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Industrials","Equity","7,621,197.92","0.02","7,621,197.92","36,176.00","210.67","United States","New York Stock Exchange Inc.","USD"
"1COV","COVESTRO AG","Materials","Equity","7,611,123.09","0.02","7,611,123.09","152,519.00","49.90","Germany","Xetra","EUR"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","7,603,929.72","0.02","7,603,929.72","66,631.00","114.12","United States","Cboe BZX formerly known as BATS","USD"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","7,572,914.80","0.02","7,572,914.80","84,472.00","89.65","United States","New York Stock Exchange Inc.","USD"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","7,547,902.00","0.02","7,547,902.00","61,465.00","122.80","United States","New York Stock Exchange Inc.","USD"
"ELAN","ELANCO ANIMAL HEALTH INC","Health Care","Equity","7,524,552.06","0.02","7,524,552.06","285,237.00","26.38","United States","New York Stock Exchange Inc.","USD"
"GL","GLOBE LIFE INC","Financials","Equity","7,527,387.60","0.02","7,527,387.60","78,345.00","96.08","United States","New York Stock Exchange Inc.","USD"
"4188","MITSUBISHI CHEMICAL HLDGS CORP","Materials","Equity","7,520,606.03","0.02","7,520,606.03","1,136,470.00","6.62","Japan","Tokyo Stock Exchange","JPY"
"LUMN","LUMEN TECHNOLOGIES INC","Communication","Equity","7,468,396.29","0.02","7,468,396.29","705,231.00","10.59","United States","New York Stock Exchange Inc.","USD"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","Equity","7,458,171.04","0.02","7,458,171.04","1,041,644.00","7.16","United States","New York Stock Exchange Inc.","USD"
"8951","NIPPON BUILDING FUND REIT INC","Real Estate","Equity","7,454,249.13","0.02","7,454,249.13","1,334.00","5,587.89","Japan","Tokyo Stock Exchange","JPY"
"MTN","VAIL RESORTS INC","Consumer Discretionary","Equity","7,451,638.74","0.02","7,451,638.74","30,537.00","244.02","United States","New York Stock Exchange Inc.","USD"
"ORG","ORIGIN ENERGY LTD","Utilities","Equity","7,416,869.07","0.02","7,416,869.07","1,737,578.00","4.27","Australia","Asx - All Markets","AUD"
"VNO","VORNADO REALTY TRUST REIT","Real Estate","Equity","7,401,097.60","0.02","7,401,097.60","159,920.00","46.28","United States","New York Stock Exchange Inc.","USD"
"HEIO","HEINEKEN HOLDING NV","Consumer Staples","Equity","7,399,419.13","0.02","7,399,419.13","99,858.00","74.10","Netherlands","Euronext Amsterdam","EUR"
"IAC","IAC INTERACTIVE","Communication","Equity","7,393,659.63","0.02","7,393,659.63","71,223.00","103.81","United States","NASDAQ","USD"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","7,373,853.54","0.02","7,373,853.54","146,481.00","50.34","United States","New York Stock Exchange Inc.","USD"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Financials","Equity","7,374,543.08","0.02","7,374,543.08","75,677.00","97.45","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"URW","UNIBAIL RODAMCO WE STAPLED UNITS","Real Estate","Equity","7,358,293.96","0.02","7,358,293.96","112,711.00","65.28","France","Euronext Amsterdam","EUR"
"8984","DAIWA HOUSE REIT CORP","Real Estate","Equity","7,348,661.23","0.02","7,348,661.23","2,727.00","2,694.78","Japan","Tokyo Stock Exchange","JPY"
"VACN","VAT GROUP AG","Industrials","Equity","7,344,406.28","0.02","7,344,406.28","21,804.00","336.84","Switzerland","SIX Swiss Exchange","CHF"
"4151","KYOWA KIRIN LTD","Health Care","Equity","7,339,716.78","0.02","7,339,716.78","299,912.00","24.47","Japan","Tokyo Stock Exchange","JPY"
"RR.","ROLLS-ROYCE HOLDINGS PLC","Industrials","Equity","7,339,817.28","0.02","7,339,817.28","6,094,790.00","1.20","United Kingdom","London Stock Exchange","GBP"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Industrials","Equity","7,333,100.71","0.02","7,333,100.71","292,539.00","25.07","Spain","Bolsa De Madrid","EUR"
"PNDORA","PANDORA","Consumer Discretionary","Equity","7,296,738.52","0.02","7,296,738.52","85,510.00","85.33","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"WTB","WHITBREAD PLC","Consumer Discretionary","Equity","7,281,982.89","0.02","7,281,982.89","213,828.00","34.06","United Kingdom","London Stock Exchange","GBP"
"COH","COCHLEAR LTD","Health Care","Equity","7,282,734.70","0.02","7,282,734.70","45,416.00","160.36","Australia","Asx - All Markets","AUD"
"EMSN","EMS-CHEMIE HOLDING AG","Materials","Equity","7,219,386.49","0.02","7,219,386.49","7,990.00","903.55","Switzerland","SIX Swiss Exchange","CHF"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","7,210,068.32","0.02","7,210,068.32","264,784.00","27.23","United States","New York Stock Exchange Inc.","USD"
"T","TELUS CORP","Communication","Equity","7,214,043.38","0.02","7,214,043.38","277,439.00","26.00","Canada","Toronto Stock Exchange","CAD"
"3283","NIPPON PROLOGIS REIT INC","Real Estate","Equity","7,209,778.81","0.02","7,209,778.81","2,382.00","3,026.78","Japan","Tokyo Stock Exchange","JPY"
"Y","ALLEGHANY CORP","Financials","Equity","7,198,832.08","0.02","7,198,832.08","11,374.00","632.92","United States","New York Stock Exchange Inc.","USD"
"SEE","SEALED AIR CORP","Materials","Equity","7,169,015.00","0.02","7,169,015.00","111,580.00","64.25","United States","New York Stock Exchange Inc.","USD"
"ITRK","INTERTEK GROUP PLC","Industrials","Equity","7,168,176.07","0.02","7,168,176.07","112,717.00","63.59","United Kingdom","London Stock Exchange","GBP"
"SEK","SEEK LTD","Communication","Equity","7,166,053.13","0.02","7,166,053.13","342,616.00","20.92","Australia","Asx - All Markets","AUD"
"SOLB","SOLVAY SA","Materials","Equity","7,163,735.78","0.02","7,163,735.78","73,084.00","98.02","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"ENR","SIEMENS ENERGY N AG","Industrials","Equity","7,149,699.90","0.02","7,149,699.90","316,682.00","22.58","Germany","Xetra","EUR"
"2269","MEIJI HOLDINGS LTD","Consumer Staples","Equity","7,149,217.44","0.02","7,149,217.44","122,100.00","58.55","Japan","Tokyo Stock Exchange","JPY"
"SK3","SMURFIT KAPPA GROUP PLC","Materials","Equity","7,130,071.35","0.02","7,130,071.35","172,560.00","41.32","Ireland","Irish Stock Exchange - All Market","EUR"
"AFRM","AFFIRM HOLDINGS INC CLASS A","Information Technology","Equity","7,120,561.35","0.02","7,120,561.35","194,817.00","36.55","United States","NASDAQ","USD"
"JAZZ","JAZZ PHARMACEUTICALS PLC","Health Care","Equity","7,096,217.94","0.02","7,096,217.94","45,726.00","155.19","United States","NASDAQ","USD"
"MONC","MONCLER","Consumer Discretionary","Equity","7,094,651.72","0.02","7,094,651.72","136,128.00","52.12","Italy","Borsa Italiana","EUR"
"BEI","BEIERSDORF AG","Consumer Staples","Equity","7,088,994.87","0.02","7,088,994.87","77,217.00","91.81","Germany","Xetra","EUR"
"7270","SUBARU CORP","Consumer Discretionary","Equity","7,089,094.99","0.02","7,089,094.99","466,300.00","15.20","Japan","Tokyo Stock Exchange","JPY"
"FORTUM","FORTUM","Utilities","Equity","7,084,798.90","0.02","7,084,798.90","395,322.00","17.92","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"STERV","STORA ENSO CLASS R","Materials","Equity","7,078,669.55","0.02","7,078,669.55","400,271.00","17.68","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"NTGY","NATURGY ENERGY SA","Utilities","Equity","7,056,082.57","0.02","7,056,082.57","255,847.00","27.58","Spain","Bolsa De Madrid","EUR"
"XRO","XERO LTD","Information Technology","Equity","7,049,699.20","0.02","7,049,699.20","97,190.00","72.54","Australia","Asx - All Markets","AUD"
"IMCD","IMCD NV","Industrials","Equity","7,011,250.05","0.02","7,011,250.05","45,960.00","152.55","Netherlands","Euronext Amsterdam","EUR"
"MNDI","MONDI PLC","Materials","Equity","7,002,818.21","0.02","7,002,818.21","380,325.00","18.41","United Kingdom","London Stock Exchange","GBP"
"KGF","KINGFISHER PLC","Consumer Discretionary","Equity","7,001,052.54","0.02","7,001,052.54","1,967,065.00","3.56","United Kingdom","London Stock Exchange","GBP"
"8308","RESONA HOLDINGS INC","Financials","Equity","6,973,508.73","0.02","6,973,508.73","1,607,400.00","4.34","Japan","Tokyo Stock Exchange","JPY"
"SUN","SUNCORP GROUP LTD","Financials","Equity","6,961,110.39","0.02","6,961,110.39","900,826.00","7.73","Australia","Asx - All Markets","AUD"
"HEI","HEIDELBERGCEMENT AG","Materials","Equity","6,952,189.13","0.02","6,952,189.13","115,180.00","60.36","Germany","Xetra","EUR"
"BKI","BLACK KNIGHT INC","Information Technology","Equity","6,948,856.68","0.02","6,948,856.68","121,526.00","57.18","United States","New York Stock Exchange Inc.","USD"
"NST","NORTHERN STAR RESOURCES LTD","Materials","Equity","6,945,913.61","0.02","6,945,913.61","874,701.00","7.94","Australia","Asx - All Markets","AUD"
"APA","APA GROUP UNITS","Utilities","Equity","6,923,529.43","0.02","6,923,529.43","944,539.00","7.33","Australia","Asx - All Markets","AUD"
"DISCK","DISCOVERY INC SERIES C","Communication","Equity","6,919,266.48","0.02","6,919,266.48","276,108.00","25.06","United States","NASDAQ","USD"
"7911","TOPPAN INC","Industrials","Equity","6,906,156.00","0.02","6,906,156.00","367,710.00","18.78","Japan","Tokyo Stock Exchange","JPY"
"VER","VERBUND AG","Utilities","Equity","6,906,201.32","0.02","6,906,201.32","69,105.00","99.94","Austria","Wiener Boerse Ag","EUR"
"9531","TOKYO GAS LTD","Utilities","Equity","6,899,973.84","0.02","6,899,973.84","344,746.00","20.01","Japan","Tokyo Stock Exchange","JPY"
"SCHP","SCHINDLER HOLDING PAR AG","Industrials","Equity","6,875,225.62","0.02","6,875,225.62","31,257.00","219.96","Switzerland","SIX Swiss Exchange","CHF"
"RNG","RINGCENTRAL INC CLASS A","Information Technology","Equity","6,843,242.50","0.02","6,843,242.50","61,790.00","110.75","United States","New York Stock Exchange Inc.","USD"
"NBIX","NEUROCRINE BIOSCIENCES INC","Health Care","Equity","6,829,341.02","0.02","6,829,341.02","75,122.00","90.91","United States","NASDAQ","USD"
"GET","GETLINK","Industrials","Equity","6,815,042.85","0.02","6,815,042.85","428,034.00","15.92","France","Nyse Euronext - Euronext Paris","EUR"
"ADEN","ADECCO GROUP AG","Industrials","Equity","6,792,670.16","0.02","6,792,670.16","154,522.00","43.96","Switzerland","SIX Swiss Exchange","CHF"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","6,756,897.14","0.02","6,756,897.14","220,112.00","30.70","Austria","Wiener Boerse Ag","EUR"
"PUM","PUMA","Consumer Discretionary","Equity","6,744,042.28","0.02","6,744,042.28","87,563.00","77.02","Germany","Xetra","EUR"
"ALFA","ALFA LAVAL","Industrials","Equity","6,738,911.58","0.02","6,738,911.58","213,703.00","31.53","Sweden","Nasdaq Omx Nordic","SEK"
"STJ","ST JAMESS PLACE PLC","Financials","Equity","6,718,808.68","0.02","6,718,808.68","393,520.00","17.07","United Kingdom","London Stock Exchange","GBP"
"MHK","MOHAWK INDUSTRIES INC","Consumer Discretionary","Equity","6,714,071.48","0.02","6,714,071.48","50,573.00","132.76","United States","New York Stock Exchange Inc.","USD"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","6,672,008.16","0.02","6,672,008.16","9,432.00","707.38","United States","NASDAQ","USD"
"C38U","CAPITALAND INTEGRATED COMMERCIAL T","Real Estate","Equity","6,670,737.87","0.02","6,670,737.87","4,214,355.00","1.58","Singapore","Singapore Exchange","SGD"
"SGE","SAGE GROUP PLC","Information Technology","Equity","6,664,717.11","0.02","6,664,717.11","776,940.00","8.58","United Kingdom","London Stock Exchange","GBP"
"AFG","AMERICAN FINANCIAL GROUP INC","Financials","Equity","6,656,606.50","0.02","6,656,606.50","48,695.00","136.70","United States","New York Stock Exchange Inc.","USD"
"7201","NISSAN MOTOR LTD","Consumer Discretionary","Equity","6,660,755.94","0.02","6,660,755.94","1,624,426.00","4.10","Japan","Tokyo Stock Exchange","JPY"
"2801","KIKKOMAN CORP","Consumer Staples","Equity","6,644,729.01","0.02","6,644,729.01","94,200.00","70.54","Japan","Tokyo Stock Exchange","JPY"
"VIV","VIVENDI","Communication","Equity","6,623,078.56","0.01","6,623,078.56","526,346.00","12.58","France","Nyse Euronext - Euronext Paris","EUR"
"TEVA","TEVA PHARMACEUTICAL INDUSTRIES LTD","Health Care","Equity","6,617,074.86","0.01","6,617,074.86","859,366.00","7.70","Israel","Tel Aviv Stock Exchange","ILS"
"H","HYDRO ONE LTD","Utilities","Equity","6,609,319.48","0.01","6,609,319.48","257,828.00","25.63","Canada","Toronto Stock Exchange","CAD"
"WU","WESTERN UNION","Information Technology","Equity","6,590,285.56","0.01","6,590,285.56","375,301.00","17.56","United States","New York Stock Exchange Inc.","USD"
"NPI","NORTHLAND POWER INC","Utilities","Equity","6,564,903.51","0.01","6,564,903.51","201,060.00","32.65","Canada","Toronto Stock Exchange","CAD"
"VOW","VOLKSWAGEN AG","Consumer Discretionary","Equity","6,562,585.54","0.01","6,562,585.54","29,485.00","222.57","Germany","Xetra","EUR"
"LEG","LEG IMMOBILIEN N","Real Estate","Equity","6,531,360.05","0.01","6,531,360.05","54,357.00","120.16","Germany","Xetra","EUR"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","6,521,713.07","0.01","6,521,713.07","155,761.00","41.87","United States","New York Stock Exchange Inc.","USD"
